<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTS,0,240506,095502,115620,3
RTS,0,240506,095532,115610,3
RTS,0,240506,095532,115610,1
RTS,0,240506,095532,115610,3
RTS,0,240506,095532,115610,3
RTS,0,240506,095532,115600,1
RTS,0,240506,095532,115600,1
RTS,0,240506,095532,115600,3
RTS,0,240506,095532,115600,1
RTS,0,240506,095532,115600,2
RTS,0,240506,095533,115600,1
RTS,0,240506,095533,115600,4
RTS,0,240506,095533,115600,2
RTS,0,240506,095537,115600,1
RTS,0,240506,095541,115590,1
RTS,0,240506,095541,115590,1
RTS,0,240506,095542,115590,2
RTS,0,240506,095542,115590,3
RTS,0,240506,095542,115580,3
RTS,0,240506,095542,115580,1
RTS,0,240506,095542,115580,1
RTS,0,240506,095542,115580,4
RTS,0,240506,095542,115580,2
RTS,0,240506,095542,115580,1
RTS,0,240506,095542,115580,1
RTS,0,240506,095542,115580,3
RTS,0,240506,095542,115570,3
RTS,0,240506,095542,115570,1
RTS,0,240506,095542,115570,1
RTS,0,240506,095542,115570,3
RTS,0,240506,095542,115570,1
RTS,0,240506,095542,115570,4
RTS,0,240506,095542,115570,2
RTS,0,240506,095549,115580,2
RTS,0,240506,095549,115570,5
RTS,0,240506,095558,115590,3
RTS,0,240506,095609,115580,1
RTS,0,240506,095609,115590,2
RTS,0,240506,095623,115590,1
RTS,0,240506,095623,115590,1
RTS,0,240506,095623,115590,1
RTS,0,240506,095623,115590,1
RTS,0,240506,095628,115600,1
RTS,0,240506,095628,115600,1
RTS,0,240506,095628,115600,1
RTS,0,240506,095646,115580,1
RTS,0,240506,095646,115580,4
RTS,0,240506,095700,115570,1
RTS,0,240506,095700,115570,1
RTS,0,240506,095705,115570,1
RTS,0,240506,095705,115570,3
RTS,0,240506,095711,115570,4
RTS,0,240506,095711,115580,1
RTS,0,240506,095711,115580,1
RTS,0,240506,095711,115580,1
RTS,0,240506,095726,115590,1
RTS,0,240506,095726,115590,1
RTS,0,240506,095730,115580,1
RTS,0,240506,095742,115580,1
RTS,0,240506,095754,115580,2
RTS,0,240506,095807,115580,1
RTS,0,240506,095812,115580,1
RTS,0,240506,095815,115580,2
RTS,0,240506,095816,115580,2
RTS,0,240506,095820,115570,3
RTS,0,240506,095822,115580,1
RTS,0,240506,095840,115580,2
RTS,0,240506,095840,115590,4
RTS,0,240506,095840,115590,2
RTS,0,240506,095840,115590,2
RTS,0,240506,095840,115590,1
RTS,0,240506,095902,115590,3
RTS,0,240506,095910,115590,6
RTS,0,240506,095910,115590,2
RTS,0,240506,095910,115590,1
RTS,0,240506,095910,115590,1
RTS,0,240506,095910,115590,1
RTS,0,240506,095914,115590,1
RTS,0,240506,095914,115600,1
RTS,0,240506,095918,115610,1
RTS,0,240506,095918,115620,1
RTS,0,240506,095918,115620,1
RTS,0,240506,095918,115620,1
RTS,0,240506,095918,115620,1
RTS,0,240506,095919,115620,1
RTS,0,240506,095919,115620,1
RTS,0,240506,095919,115620,1
RTS,0,240506,095924,115630,2
RTS,0,240506,095924,115630,1
RTS,0,240506,095924,115620,4
RTS,0,240506,095925,115630,2
RTS,0,240506,095925,115640,1
RTS,0,240506,095925,115640,1
RTS,0,240506,095925,115640,1
RTS,0,240506,095925,115640,4
RTS,0,240506,095925,115640,1
RTS,0,240506,095925,115640,3
RTS,0,240506,095926,115640,3
RTS,0,240506,095926,115640,1
RTS,0,240506,095926,115640,2
RTS,0,240506,095947,115640,1
RTS,0,240506,095950,115630,1
RTS,0,240506,095950,115630,1
RTS,0,240506,095950,115620,1
RTS,0,240506,095950,115620,3
RTS,0,240506,095950,115620,4
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,3
RTS,0,240506,095950,115610,4
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,1
RTS,0,240506,095950,115610,3
RTS,0,240506,095950,115600,1
RTS,0,240506,095950,115600,1
RTS,0,240506,095951,115620,1
RTS,0,240506,095951,115620,1
RTS,0,240506,100000,115600,1
RTS,0,240506,100000,115600,1
RTS,0,240506,100000,115600,1
RTS,0,240506,100000,115600,2
RTS,0,240506,100000,115600,1
RTS,0,240506,100000,115600,2
RTS,0,240506,100000,115600,4
RTS,0,240506,100000,115600,1
RTS,0,240506,100000,115600,3
RTS,0,240506,100002,115590,4
RTS,0,240506,100002,115590,1
RTS,0,240506,100002,115590,2
RTS,0,240506,100007,115600,1
RTS,0,240506,100007,115610,1
RTS,0,240506,100008,115620,1
RTS,0,240506,100009,115610,2
RTS,0,240506,100010,115610,3
RTS,0,240506,100010,115610,2
RTS,0,240506,100012,115600,1
RTS,0,240506,100012,115600,1
RTS,0,240506,100015,115590,1
RTS,0,240506,100022,115590,1
RTS,0,240506,100024,115590,1
RTS,0,240506,100027,115580,1
RTS,0,240506,100027,115580,1
RTS,0,240506,100030,115580,1
RTS,0,240506,100030,115570,1
RTS,0,240506,100030,115570,3
RTS,0,240506,100031,115570,1
RTS,0,240506,100031,115570,1
RTS,0,240506,100031,115570,3
RTS,0,240506,100031,115570,1
RTS,0,240506,100032,115570,1
RTS,0,240506,100032,115570,1
RTS,0,240506,100032,115560,1
RTS,0,240506,100032,115560,1
RTS,0,240506,100032,115550,2
RTS,0,240506,100032,115550,1
RTS,0,240506,100032,115550,1
RTS,0,240506,100032,115550,1
RTS,0,240506,100033,115540,1
RTS,0,240506,100033,115540,1
RTS,0,240506,100033,115530,1
RTS,0,240506,100033,115530,1
RTS,0,240506,100033,115530,1
RTS,0,240506,100033,115540,1
RTS,0,240506,100033,115540,1
RTS,0,240506,100034,115530,1
RTS,0,240506,100036,115550,1
RTS,0,240506,100036,115550,1
RTS,0,240506,100036,115580,1
RTS,0,240506,100044,115580,1
RTS,0,240506,100044,115580,1
RTS,0,240506,100044,115580,2
RTS,0,240506,100044,115590,4
RTS,0,240506,100047,115580,1
RTS,0,240506,100048,115580,1
RTS,0,240506,100052,115580,1
RTS,0,240506,100052,115580,2
RTS,0,240506,100059,115580,1
RTS,0,240506,100059,115580,1
RTS,0,240506,100059,115580,1
RTS,0,240506,100059,115580,1
RTS,0,240506,100100,115570,1
RTS,0,240506,100100,115570,1
RTS,0,240506,100100,115580,1
RTS,0,240506,100100,115580,1
RTS,0,240506,100100,115560,1
RTS,0,240506,100101,115560,1
RTS,0,240506,100101,115560,4
RTS,0,240506,100101,115560,3
RTS,0,240506,100101,115560,1
RTS,0,240506,100101,115550,1
RTS,0,240506,100102,115550,1
RTS,0,240506,100102,115550,1
RTS,0,240506,100102,115550,1
RTS,0,240506,100102,115540,1
RTS,0,240506,100102,115540,1
RTS,0,240506,100102,115540,5
RTS,0,240506,100102,115540,1
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,3
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,4
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,1
RTS,0,240506,100102,115530,2
RTS,0,240506,100103,115550,1
RTS,0,240506,100103,115550,3
RTS,0,240506,100103,115550,1
RTS,0,240506,100103,115550,1
RTS,0,240506,100103,115550,3
RTS,0,240506,100103,115560,1
RTS,0,240506,100103,115560,1
RTS,0,240506,100103,115560,3
RTS,0,240506,100103,115560,1
RTS,0,240506,100103,115560,2
RTS,0,240506,100103,115560,1
RTS,0,240506,100103,115560,1
RTS,0,240506,100105,115540,1
RTS,0,240506,100107,115540,1
RTS,0,240506,100107,115540,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,2
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115530,1
RTS,0,240506,100107,115520,3
RTS,0,240506,100107,115520,1
RTS,0,240506,100107,115520,1
RTS,0,240506,100107,115520,4
RTS,0,240506,100109,115520,1
RTS,0,240506,100109,115520,1
RTS,0,240506,100109,115520,2
RTS,0,240506,100109,115520,3
RTS,0,240506,100109,115540,1
RTS,0,240506,100109,115540,1
RTS,0,240506,100112,115520,1
RTS,0,240506,100113,115530,1
RTS,0,240506,100113,115540,2
RTS,0,240506,100113,115540,4
RTS,0,240506,100113,115540,1
RTS,0,240506,100113,115540,1
RTS,0,240506,100113,115540,1
RTS,0,240506,100113,115540,1
RTS,0,240506,100113,115540,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,4
RTS,0,240506,100113,115550,3
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,1
RTS,0,240506,100113,115550,3
RTS,0,240506,100113,115550,2
RTS,0,240506,100113,115560,3
RTS,0,240506,100113,115560,3
RTS,0,240506,100113,115540,1
RTS,0,240506,100116,115560,1
RTS,0,240506,100116,115550,1
RTS,0,240506,100117,115550,1
RTS,0,240506,100118,115550,1
RTS,0,240506,100120,115560,1
RTS,0,240506,100120,115560,3
RTS,0,240506,100121,115560,1
RTS,0,240506,100122,115550,1
RTS,0,240506,100125,115550,4
RTS,0,240506,100126,115540,1
RTS,0,240506,100126,115540,1
RTS,0,240506,100131,115550,1
RTS,0,240506,100134,115550,1
RTS,0,240506,100136,115540,3
RTS,0,240506,100138,115530,1
RTS,0,240506,100138,115530,1
RTS,0,240506,100139,115520,1
RTS,0,240506,100139,115520,1
RTS,0,240506,100142,115520,3
RTS,0,240506,100143,115510,1
RTS,0,240506,100143,115510,1
RTS,0,240506,100143,115510,1
RTS,0,240506,100143,115510,1
RTS,0,240506,100143,115510,1
RTS,0,240506,100144,115510,1
RTS,0,240506,100144,115510,1
RTS,0,240506,100144,115510,1
RTS,0,240506,100144,115510,1
RTS,0,240506,100144,115510,2
RTS,0,240506,100145,115510,1
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115510,1
RTS,0,240506,100146,115520,2
RTS,0,240506,100146,115520,1
RTS,0,240506,100146,115520,2
RTS,0,240506,100146,115510,2
RTS,0,240506,100146,115510,1
RTS,0,240506,100146,115510,3
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115500,1
RTS,0,240506,100146,115500,2
RTS,0,240506,100146,115500,4
RTS,0,240506,100146,115510,1
RTS,0,240506,100150,115510,1
RTS,0,240506,100150,115520,1
RTS,0,240506,100152,115500,7
RTS,0,240506,100152,115500,3
RTS,0,240506,100152,115500,2
RTS,0,240506,100152,115500,1
RTS,0,240506,100152,115500,1
RTS,0,240506,100152,115500,1
RTS,0,240506,100152,115500,1
RTS,0,240506,100152,115490,1
RTS,0,240506,100152,115490,1
RTS,0,240506,100152,115490,1
RTS,0,240506,100152,115490,2
RTS,0,240506,100154,115510,1
RTS,0,240506,100154,115510,3
RTS,0,240506,100154,115510,1
RTS,0,240506,100154,115510,1
RTS,0,240506,100154,115510,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,4
RTS,0,240506,100154,115520,3
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,1
RTS,0,240506,100154,115520,2
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,3
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,4
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115530,1
RTS,0,240506,100154,115540,1
RTS,0,240506,100156,115520,1
RTS,0,240506,100156,115510,1
RTS,0,240506,100159,115510,1
RTS,0,240506,100202,115510,1
RTS,0,240506,100202,115510,1
RTS,0,240506,100202,115510,1
RTS,0,240506,100204,115510,1
RTS,0,240506,100205,115530,1
RTS,0,240506,100207,115520,2
RTS,0,240506,100209,115510,1
RTS,0,240506,100212,115510,1
RTS,0,240506,100217,115510,1
RTS,0,240506,100217,115510,1
RTS,0,240506,100218,115510,1
RTS,0,240506,100218,115500,1
RTS,0,240506,100218,115500,1
RTS,0,240506,100218,115500,1
RTS,0,240506,100218,115500,1
RTS,0,240506,100219,115510,4
RTS,0,240506,100219,115490,4
RTS,0,240506,100219,115490,2
RTS,0,240506,100219,115490,1
RTS,0,240506,100219,115490,3
RTS,0,240506,100219,115490,1
RTS,0,240506,100219,115480,1
RTS,0,240506,100219,115480,1
RTS,0,240506,100219,115480,1
RTS,0,240506,100219,115480,11
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115470,12
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115470,1
RTS,0,240506,100219,115460,1
RTS,0,240506,100220,115460,4
RTS,0,240506,100220,115460,3
RTS,0,240506,100220,115460,5
RTS,0,240506,100220,115460,3
RTS,0,240506,100220,115460,2
RTS,0,240506,100220,115460,1
RTS,0,240506,100220,115460,1
RTS,0,240506,100220,115460,1
RTS,0,240506,100220,115460,1
RTS,0,240506,100220,115460,1
RTS,0,240506,100220,115450,1
RTS,0,240506,100220,115450,1
RTS,0,240506,100220,115450,1
RTS,0,240506,100221,115450,1
RTS,0,240506,100221,115450,1
RTS,0,240506,100221,115450,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115440,2
RTS,0,240506,100221,115440,1
RTS,0,240506,100221,115430,1
RTS,0,240506,100221,115430,3
RTS,0,240506,100221,115430,4
RTS,0,240506,100221,115430,2
RTS,0,240506,100221,115430,19
RTS,0,240506,100221,115430,1
RTS,0,240506,100221,115430,1
RTS,0,240506,100221,115430,2
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,1
RTS,0,240506,100221,115420,3
RTS,0,240506,100221,115420,3
RTS,0,240506,100221,115410,1
RTS,0,240506,100221,115410,1
RTS,0,240506,100221,115410,1
RTS,0,240506,100221,115410,1
RTS,0,240506,100221,115410,2
RTS,0,240506,100222,115420,1
RTS,0,240506,100222,115420,1
RTS,0,240506,100222,115410,2
RTS,0,240506,100222,115410,1
RTS,0,240506,100222,115410,1
RTS,0,240506,100222,115410,1
RTS,0,240506,100225,115420,4
RTS,0,240506,100225,115420,1
RTS,0,240506,100225,115420,1
RTS,0,240506,100225,115430,3
RTS,0,240506,100225,115430,2
RTS,0,240506,100225,115430,2
RTS,0,240506,100225,115430,1
RTS,0,240506,100225,115440,3
RTS,0,240506,100225,115440,4
RTS,0,240506,100225,115440,1
RTS,0,240506,100225,115450,1
RTS,0,240506,100225,115450,1
RTS,0,240506,100225,115470,1
RTS,0,240506,100226,115470,1
RTS,0,240506,100226,115470,1
RTS,0,240506,100226,115460,1
RTS,0,240506,100226,115460,1
RTS,0,240506,100226,115460,1
RTS,0,240506,100226,115480,1
RTS,0,240506,100226,115480,1
RTS,0,240506,100226,115460,2
RTS,0,240506,100226,115460,1
RTS,0,240506,100226,115460,1
RTS,0,240506,100226,115460,2
RTS,0,240506,100226,115460,4
RTS,0,240506,100227,115470,1
RTS,0,240506,100227,115460,1
RTS,0,240506,100227,115450,1
RTS,0,240506,100227,115450,1
RTS,0,240506,100227,115450,1
RTS,0,240506,100228,115470,1
RTS,0,240506,100228,115470,1
RTS,0,240506,100228,115470,1
RTS,0,240506,100230,115450,2
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115440,1
RTS,0,240506,100231,115450,1
RTS,0,240506,100231,115460,1
RTS,0,240506,100231,115460,1
RTS,0,240506,100231,115460,3
RTS,0,240506,100231,115460,1
RTS,0,240506,100231,115460,1
RTS,0,240506,100231,115460,1
RTS,0,240506,100231,115460,1
RTS,0,240506,100237,115450,1
RTS,0,240506,100239,115440,1
RTS,0,240506,100239,115440,1
RTS,0,240506,100239,115440,1
RTS,0,240506,100239,115430,2
RTS,0,240506,100239,115430,1
RTS,0,240506,100240,115430,1
RTS,0,240506,100241,115440,1
RTS,0,240506,100242,115430,3
RTS,0,240506,100242,115430,1
RTS,0,240506,100248,115430,1
RTS,0,240506,100251,115430,1
RTS,0,240506,100252,115430,1
RTS,0,240506,100253,115440,1
RTS,0,240506,100253,115440,1
RTS,0,240506,100253,115440,1
RTS,0,240506,100253,115440,1
RTS,0,240506,100253,115450,3
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115450,4
RTS,0,240506,100253,115450,7
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115450,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,3
RTS,0,240506,100253,115460,4
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,3
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,1
RTS,0,240506,100253,115460,2
RTS,0,240506,100253,115470,3
RTS,0,240506,100253,115470,1
RTS,0,240506,100253,115470,1
RTS,0,240506,100253,115470,6
RTS,0,240506,100255,115470,1
RTS,0,240506,100255,115470,1
RTS,0,240506,100257,115480,1
RTS,0,240506,100257,115480,1
RTS,0,240506,100257,115480,1
RTS,0,240506,100257,115480,1
RTS,0,240506,100258,115490,2
RTS,0,240506,100258,115490,1
RTS,0,240506,100258,115490,1
RTS,0,240506,100258,115490,1
RTS,0,240506,100258,115490,1
RTS,0,240506,100258,115500,1
RTS,0,240506,100258,115510,1
RTS,0,240506,100258,115510,2
RTS,0,240506,100258,115510,1
RTS,0,240506,100258,115510,1
RTS,0,240506,100258,115510,5
RTS,0,240506,100258,115520,1
RTS,0,240506,100302,115520,1
RTS,0,240506,100309,115480,2
RTS,0,240506,100309,115490,7
RTS,0,240506,100309,115490,4
RTS,0,240506,100309,115490,3
RTS,0,240506,100309,115500,1
RTS,0,240506,100309,115500,1
RTS,0,240506,100309,115500,3
RTS,0,240506,100309,115500,1
RTS,0,240506,100309,115500,1
RTS,0,240506,100309,115500,1
RTS,0,240506,100309,115500,1
RTS,0,240506,100314,115500,1
RTS,0,240506,100314,115500,1
RTS,0,240506,100314,115500,1
RTS,0,240506,100314,115500,1
RTS,0,240506,100314,115500,2
RTS,0,240506,100315,115490,3
RTS,0,240506,100315,115490,1
RTS,0,240506,100315,115490,1
RTS,0,240506,100321,115490,1
RTS,0,240506,100321,115490,1
RTS,0,240506,100325,115480,1
RTS,0,240506,100325,115480,1
RTS,0,240506,100327,115470,1
RTS,0,240506,100327,115470,1
RTS,0,240506,100327,115460,2
RTS,0,240506,100327,115460,1
RTS,0,240506,100327,115460,1
RTS,0,240506,100327,115460,1
RTS,0,240506,100327,115460,1
RTS,0,240506,100333,115460,1
RTS,0,240506,100337,115460,1
RTS,0,240506,100347,115460,3
RTS,0,240506,100349,115470,1
RTS,0,240506,100354,115470,1
RTS,0,240506,100356,115470,1
RTS,0,240506,100356,115470,1
RTS,0,240506,100356,115470,1
RTS,0,240506,100403,115480,1
RTS,0,240506,100403,115480,1
RTS,0,240506,100403,115480,3
RTS,0,240506,100416,115480,1
RTS,0,240506,100416,115480,1
RTS,0,240506,100416,115480,4
RTS,0,240506,100416,115470,1
RTS,0,240506,100416,115470,1
RTS,0,240506,100416,115470,1
RTS,0,240506,100416,115470,1
RTS,0,240506,100416,115480,1
RTS,0,240506,100418,115480,1
RTS,0,240506,100418,115480,1
RTS,0,240506,100421,115460,1
RTS,0,240506,100421,115460,2
RTS,0,240506,100421,115460,1
RTS,0,240506,100421,115460,1
RTS,0,240506,100421,115460,5
RTS,0,240506,100425,115460,4
RTS,0,240506,100425,115460,2
RTS,0,240506,100426,115450,1
RTS,0,240506,100426,115450,3
RTS,0,240506,100426,115440,1
RTS,0,240506,100426,115440,1
RTS,0,240506,100426,115440,1
RTS,0,240506,100426,115440,1
RTS,0,240506,100426,115440,2
RTS,0,240506,100430,115440,1
RTS,0,240506,100430,115440,2
RTS,0,240506,100430,115440,1
RTS,0,240506,100430,115440,2
RTS,0,240506,100430,115440,4
RTS,0,240506,100436,115430,1
RTS,0,240506,100436,115430,1
RTS,0,240506,100436,115430,12
RTS,0,240506,100436,115420,1
RTS,0,240506,100436,115420,1
RTS,0,240506,100436,115420,9
RTS,0,240506,100436,115420,1
RTS,0,240506,100436,115420,4
RTS,0,240506,100437,115430,2
RTS,0,240506,100441,115430,1
RTS,0,240506,100441,115420,1
RTS,0,240506,100444,115440,1
RTS,0,240506,100448,115430,1
RTS,0,240506,100458,115430,1
RTS,0,240506,100458,115430,1
RTS,0,240506,100458,115430,1
RTS,0,240506,100508,115430,1
RTS,0,240506,100508,115420,1
RTS,0,240506,100508,115420,1
RTS,0,240506,100508,115410,3
RTS,0,240506,100508,115410,2
RTS,0,240506,100509,115410,1
RTS,0,240506,100509,115420,1
RTS,0,240506,100510,115440,1
RTS,0,240506,100518,115420,3
RTS,0,240506,100518,115420,1
RTS,0,240506,100518,115420,2
RTS,0,240506,100520,115430,1
RTS,0,240506,100520,115430,1
RTS,0,240506,100520,115430,1
RTS,0,240506,100520,115440,2
RTS,0,240506,100520,115440,1
RTS,0,240506,100520,115440,1
RTS,0,240506,100526,115440,1
RTS,0,240506,100527,115440,1
RTS,0,240506,100528,115410,1
RTS,0,240506,100529,115410,1
RTS,0,240506,100529,115410,1
RTS,0,240506,100529,115400,1
RTS,0,240506,100529,115400,1
RTS,0,240506,100529,115400,5
RTS,0,240506,100529,115400,1
RTS,0,240506,100529,115400,1
RTS,0,240506,100533,115410,2
RTS,0,240506,100536,115410,1
RTS,0,240506,100540,115410,1
RTS,0,240506,100540,115410,2
RTS,0,240506,100542,115420,2
RTS,0,240506,100543,115420,1
RTS,0,240506,100543,115420,1
RTS,0,240506,100543,115410,1
RTS,0,240506,100543,115410,1
RTS,0,240506,100544,115420,1
RTS,0,240506,100547,115410,2
RTS,0,240506,100547,115410,2
RTS,0,240506,100548,115400,2
RTS,0,240506,100548,115410,4
RTS,0,240506,100548,115420,1
RTS,0,240506,100548,115420,1
RTS,0,240506,100548,115420,1
RTS,0,240506,100548,115420,3
RTS,0,240506,100548,115420,1
RTS,0,240506,100548,115430,1
RTS,0,240506,100548,115430,4
RTS,0,240506,100548,115430,1
RTS,0,240506,100552,115400,2
RTS,0,240506,100552,115400,1
RTS,0,240506,100552,115400,2
RTS,0,240506,100552,115400,2
RTS,0,240506,100558,115400,3
RTS,0,240506,100558,115400,7
RTS,0,240506,100558,115400,1
RTS,0,240506,100558,115400,1
RTS,0,240506,100558,115400,2
RTS,0,240506,100558,115400,2
RTS,0,240506,100558,115400,1
RTS,0,240506,100558,115400,1
RTS,0,240506,100558,115400,1
RTS,0,240506,100558,115400,3
RTS,0,240506,100558,115390,1
RTS,0,240506,100558,115390,3
RTS,0,240506,100558,115390,1
RTS,0,240506,100559,115380,1
RTS,0,240506,100559,115390,1
RTS,0,240506,100559,115380,1
RTS,0,240506,100559,115380,1
RTS,0,240506,100559,115380,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,2
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,2
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,1
RTS,0,240506,100602,115370,4
RTS,0,240506,100602,115370,2
RTS,0,240506,100602,115370,2
RTS,0,240506,100602,115360,1
RTS,0,240506,100602,115360,1
RTS,0,240506,100602,115360,1
